race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score,used_model,training_races_so_far,naive_predicted_course,naive_hit_top1
2025-05-02,7,3,5,0,2,0.4809,2,2,4,2,2,4,1,2,15,14,44.83,65.52,4074,0.13,1,1,0.0638,1,156,1,0
2025-05-02,7,4,5,0,2,0.5319,2,3,2,2,2,3,1,1,16,14,44.03,57.86,4604,0.23,1,1,0.0547,1,156,1,0
2025-05-02,7,5,5,1,1,0.4624,3,4,1,1,1,3,15,1,16,14,43.41,62.09,5262,0.15,0,0,0.2142,1,156,1,0
2025-05-02,7,6,5,1,1,0.6266,1,1,1,1,1,3,1,1,17,14,42.68,59.76,4337,0.18,1,1,0.03,1,156,1,1
2025-05-02,7,7,5,1,1,0.5436,1,1,1,1,1,2,1,1,17,14,35.05,50.47,5068,0.11,1,1,0.0484,1,156,1,1
2025-05-02,7,8,5,1,1,0.6075,1,1,1,1,1,4,15,2,17,14,35.14,53.51,4586,0.13,1,1,0.0356,1,156,1,1
2025-05-02,7,9,5,1,1,0.534,1,1,1,1,1,4,1,2,16,14,32.29,52.08,4516,0.22,1,1,0.0492,1,156,1,1
2025-05-02,7,10,5,1,1,0.4971,1,1,1,1,1,3,15,1,16,14,44.03,57.86,4604,0.17,1,1,0.0596,1,156,1,1
2025-05-02,7,11,5,1,1,0.4051,1,1,1,1,1,4,1,2,15,14,44.83,65.52,4074,0.12,1,1,0.0846,1,156,1,1
2025-05-02,7,12,5,1,1,0.3791,5,5,1,1,1,3,1,1,15,14,36.22,49.49,4269,0.22,0,0,0.2059,1,156,1,0
2025-05-02,9,1,5,0,1,0.6044,1,1,1,1,3,1,6,1,16,20,36.21,46.55,4261,0.26,1,1,0.0336,1,156,1,1
2025-05-02,9,2,5,0,1,0.3295,4,2,1,1,3,2,6,1,16,20,29.09,45.45,3605,0.19,0,0,0.1545,1,156,1,0
2025-05-02,9,3,5,0,1,0.4905,1,1,1,1,3,2,6,1,16,20,36.84,47.37,4131,0.21,1,1,0.0543,1,156,1,1
2025-05-02,9,4,5,0,3,0.3819,3,4,3,3,3,1,6,1,16,20,49.02,68.63,4579,0.09,1,1,0.0828,1,156,1,0
2025-05-02,9,5,5,0,1,0.5506,1,1,1,1,3,2,6,1,16,20,31.58,38.16,3984,0.14,1,1,0.0436,1,156,1,1
2025-05-02,9,6,5,0,1,0.3546,6,4,1,1,3,0,17,0,16,20,26.39,47.22,5183,0.22,0,0,0.1367,1,156,1,0
2025-05-02,9,7,5,0,3,0.5899,1,1,3,3,3,3,14,2,16,19,42.86,58.93,3842,0.22,0,0,0.1913,1,156,1,1
2025-05-02,9,8,5,0,3,0.5957,3,2,3,3,3,0,17,0,15,19,44.12,72.06,4856,0.09,1,1,0.0366,1,156,1,0
2025-05-02,9,9,5,0,3,0.4879,1,1,3,3,2,4,14,2,15,19,36.23,47.83,4797,0.21,0,0,0.1981,1,156,1,1
2025-05-02,9,10,5,0,1,0.4417,1,1,1,1,2,3,14,2,15,19,44.07,64.41,4796,0.12,1,1,0.0679,1,156,1,1
2025-05-02,9,11,5,0,4,0.4222,4,4,4,4,1,3,14,2,16,19,41.54,49.23,4344,0.15,1,1,0.0832,1,156,1,0
2025-05-02,9,12,5,0,1,0.4571,1,1,1,1,1,3,14,2,19,19,24.19,50,4024,0.2,1,1,0.0672,1,156,1,1
2025-05-02,10,1,5,0,1,0.6183,1,1,1,1,2,6,12,6,18,16,42.5,62.5,4061,0.14,1,1,0.0308,1,156,,
2025-05-02,10,2,5,0,2,0.4108,2,2,2,2,2,6,12,6,18,16,30,47.5,3833,0.23,1,1,0.0877,1,156,,
2025-05-02,10,3,5,0,1,0.6304,1,1,1,1,2,6,12,6,19,16,25,43.18,4391,0.12,1,1,0.0294,1,156,,
2025-05-02,10,4,5,0,1,0.5066,1,1,1,1,3,3,12,3,18,16,48.84,65.12,4210,0.2,1,1,0.0548,1,156,,
2025-05-02,10,5,5,0,5,0.2487,5,3,5,5,3,3,16,3,16,16,30.43,60.87,4930,0.08,1,1,0.1176,1,156,,
2025-05-02,10,6,5,0,1,0.3196,1,1,1,1,3,1,16,1,15,16,38.46,46.15,5110,0.2,1,1,0.0966,1,156,,
2025-05-02,10,7,5,0,4,0.4387,1,1,4,4,3,4,12,4,15,16,36.84,44.74,3654,0.16,0,0,0.1701,1,156,,
2025-05-02,10,8,5,0,1,0.429,4,4,1,1,3,6,12,6,15,16,38.89,69.44,4587,0.09,0,1,0.1088,1,156,,
2025-05-02,10,9,5,0,2,0.305,1,1,2,2,3,4,12,4,15,16,38.1,52.38,4003,0.16,0,0,0.1184,1,156,,
2025-05-02,10,10,5,0,2,0.3254,4,2,2,2,2,3,12,3,15,16,44.74,63.16,3582,0.27,0,1,0.1183,1,156,,
2025-05-02,10,11,5,0,4,0.4056,4,2,4,4,2,1,12,1,15,16,30,47.5,3833,0.11,1,1,0.0866,1,156,,
2025-05-02,10,12,5,0,4,0.3436,1,1,4,4,2,1,12,1,16,17,42.5,62.5,4061,0.1,0,1,0.1081,1,156,,
2025-05-02,11,1,4,0,1,0.6815,1,1,1,1,3,0,17,1,14,18,0,0,4611,0.17,1,1,0.0262,1,156,1,1
2025-05-02,11,2,4,0,4,0.7039,4,5,4,4,3,0,17,1,14,18,0,0,4447,0.22,1,1,0.0197,1,156,1,0
2025-05-02,11,3,4,0,4,0.4143,1,1,4,4,3,0,17,1,14,18,0,0,4224,0.23,0,1,0.1204,1,156,1,1
2025-05-02,11,4,4,0,3,0.4039,3,2,3,3,3,2,5,2,14,18,0,0,4678,0.15,1,1,0.0796,1,156,1,0
2025-05-02,11,5,4,0,2,0.4205,1,1,2,2,2,1,5,1,14,18,0,0,4478,0.11,0,0,0.1576,1,156,1,1
2025-05-02,11,6,4,0,1,0.7145,2,2,1,1,1,2,9,2,15,18,0,0,4884,0.09,0,0,0.2215,1,156,1,0
2025-05-02,11,7,4,0,4,0.5648,1,1,4,4,2,3,7,3,16,18,0,0,4611,0.09,0,1,0.1206,1,156,1,1
2025-05-02,11,8,4,0,1,0.428,4,5,1,1,2,4,7,4,15,18,0,0,4224,0.16,0,1,0.0868,1,156,1,0
2025-05-02,11,9,4,0,2,0.5408,2,2,2,2,1,3,7,3,15,18,0,0,4183,0.15,1,1,0.0537,1,156,1,0
2025-05-02,11,10,4,0,1,0.5784,1,1,1,1,2,3,7,3,15,18,0,0,3435,0.06,1,1,0.0433,1,156,1,1
2025-05-02,11,11,4,0,1,0.6216,3,3,1,1,1,1,7,1,15,18,0,0,4938,0.07,0,0,0.224,1,156,1,0
2025-05-02,11,12,4,0,1,0.4296,1,1,1,1,1,1,11,1,15,18,0,0,4961,0.25,1,1,0.0751,1,156,1,1
2025-05-02,12,1,5,0,1,0.5149,2,5,1,1,1,2,13,1,19,21,25,45,4750,0.21,0,0,0.1741,1,156,,
2025-05-02,12,2,5,0,1,0.4875,2,5,1,1,1,0,17,1,19,21,61.11,66.67,4578,0.04,0,0,0.2126,1,156,,
2025-05-02,12,3,5,0,3,0.6039,3,3,3,3,1,2,11,1,18,21,20,46.67,4184,0.15,1,1,0.0342,1,156,,
2025-05-02,12,4,5,0,1,0.47,3,4,1,1,2,0,17,1,18,21,27.78,38.89,4427,0.07,0,1,0.1116,1,156,,
2025-05-02,12,5,5,1,1,0.4399,1,1,1,1,1,1,7,1,18,21,58.82,82.35,5221,0.18,1,1,0.0731,1,156,,
2025-05-02,12,6,5,1,1,0.5752,6,2,1,1,1,5,5,2,19,21,11.11,44.44,4377,0.13,0,0,0.1908,1,156,,
2025-05-02,12,7,5,1,1,0.4721,1,1,1,1,1,4,5,2,19,21,47.37,63.16,3915,0.16,1,1,0.0658,1,156,,
2025-05-02,12,8,5,1,1,0.6186,1,1,1,1,1,3,5,1,18,21,0,42.86,4659,0.15,1,1,0.0319,1,156,,
2025-05-02,12,9,5,1,1,0.6156,3,3,1,1,1,3,5,1,18,21,20,46.67,4184,0.19,0,0,0.2123,1,156,,
2025-05-02,12,10,5,1,1,0.561,3,2,1,1,1,3,5,1,17,21,38.89,55.56,4311,0.08,0,1,0.1616,1,156,,
2025-05-02,12,11,5,1,1,0.6374,2,2,1,1,1,2,5,1,17,20,36.84,52.63,4907,0.19,0,1,0.1806,1,156,,
2025-05-02,12,12,5,1,1,0.4818,1,1,1,1,1,2,5,1,16,20,44.44,61.11,4168,0.02,1,1,0.0557,1,156,,
2025-05-02,16,1,5,0,1,0.4183,1,1,1,1,1,1,15,1,16,15,58.97,75.64,3600,0.27,1,1,0.0725,1,156,,
2025-05-02,16,2,5,0,4,0.4066,4,2,4,4,1,2,7,3,16,15,15.58,24.68,4214,0.17,1,1,0.0788,1,156,,
2025-05-02,16,3,5,0,2,0.3725,2,2,2,2,1,2,3,3,16,15,42.31,53.85,4584,0.09,1,1,0.0911,1,156,,
2025-05-02,16,4,5,0,1,0.4711,2,2,1,1,1,4,3,3,18,15,26.58,41.77,3746,0.22,0,1,0.118,1,156,,
2025-05-02,16,5,5,0,1,0.5057,1,1,1,1,1,4,3,3,18,15,35.44,56.96,4065,0.22,1,1,0.0544,1,156,,
2025-05-02,16,6,5,0,1,0.4757,1,1,1,1,1,2,15,3,18,15,26.92,42.31,4537,0.12,1,1,0.0638,1,156,,
2025-05-02,16,7,5,0,2,0.3039,2,2,2,2,1,2,11,3,19,15,30.67,54.67,4762,0.1,1,1,0.1065,1,156,,
2025-05-02,16,8,5,0,2,0.3679,2,3,2,2,1,4,3,3,20,15,37.18,57.69,4418,0.17,1,1,0.0936,1,156,,
2025-05-02,16,9,5,0,1,0.6467,1,1,1,1,1,2,3,3,20,15,43.48,56.52,5217,0.25,1,1,0.0288,1,156,,
2025-05-02,16,10,5,0,1,0.4754,1,1,1,1,1,2,3,3,20,15,30.77,50,4172,0.16,1,1,0.0609,1,156,,
2025-05-02,16,11,5,0,1,0.3818,5,4,1,1,1,2,15,3,20,15,47.5,57.5,4089,0.1,0,0,0.1604,1,156,,
2025-05-02,16,12,5,0,1,0.3276,1,1,1,1,1,3,15,3,20,15,37.18,57.69,4418,0.11,1,1,0.0936,1,156,,
2025-05-02,17,1,5,0,1,0.776,1,1,1,1,1,3,5,3,17,15,37.04,53.33,4205,0.05,1,1,0.012,1,156,1,1
2025-05-02,17,2,5,0,2,0.3925,5,4,2,2,1,2,7,2,17,15,38.3,54.61,4434,0.13,0,0,0.1796,1,156,1,0
2025-05-02,17,3,5,0,1,0.3784,1,1,1,1,1,3,13,3,18,15,39.31,64.14,4416,0.18,1,1,0.0923,1,156,1,1
2025-05-02,17,4,5,0,1,0.5896,1,1,1,1,1,3,1,3,20,15,36.3,54.81,4771,0.07,1,1,0.0362,1,156,1,1
2025-05-02,17,5,5,0,1,0.6618,4,2,1,1,1,6,15,6,20,15,33.83,50.38,4682,0.13,0,0,0.2092,1,156,1,0
2025-05-02,17,6,5,0,1,0.3915,1,1,1,1,1,6,1,6,20,16,35.21,50,3054,0.07,1,1,0.0793,1,156,1,1
2025-05-02,17,7,5,0,2,0.5365,2,2,2,2,1,4,13,4,20,16,33.57,48.25,3499,0.15,1,1,0.0653,1,156,1,0
2025-05-02,17,8,5,0,1,0.4739,4,4,1,1,1,3,15,3,21,16,33.09,52.52,3558,0.18,0,0,0.1523,1,156,1,0
2025-05-02,17,9,5,0,1,0.3684,3,3,1,1,1,5,1,5,21,16,33.33,51.45,4835,0.1,0,0,0.1422,1,156,1,0
2025-05-02,17,10,5,0,2,0.4594,4,2,2,2,1,3,3,3,21,16,31.62,51.47,3663,0.08,0,0,0.1938,1,156,1,0
2025-05-02,17,11,5,0,1,0.389,1,1,1,1,1,5,3,5,20,16,46.1,63.12,4292,0.09,1,1,0.0894,1,156,1,1
2025-05-02,17,12,5,0,1,0.4893,2,2,1,1,1,4,3,4,20,16,36.13,51.26,4798,0.1,0,1,0.1061,1,156,1,0
2025-05-02,21,1,5,0,1,0.6687,1,1,1,1,1,5,5,5,17,20,0,0,4336,0.19,1,1,0.0294,1,156,1,1
2025-05-02,21,2,5,0,1,0.5603,1,1,1,1,1,4,5,4,17,20,37.5,62.5,4773,0.11,1,1,0.0472,1,156,1,1
2025-05-02,21,3,5,0,1,0.6787,1,1,1,1,1,5,5,5,17,20,0,0,4433,0.15,1,1,0.0237,1,156,1,1
2025-05-02,21,4,5,0,1,0.7833,1,1,1,1,1,4,5,4,17,20,62.5,75,4932,0.09,1,1,0.0105,1,156,1,1
2025-05-02,21,5,5,0,1,0.5578,4,5,1,1,1,7,5,7,17,20,12.5,37.5,4513,0.28,0,0,0.2005,1,156,1,0
2025-05-02,21,6,5,0,2,0.4505,1,1,2,2,1,5,5,5,17,20,25,50,5029,0.12,0,1,0.0894,1,156,1,1
2025-05-02,21,7,5,0,1,0.8187,1,1,1,1,1,5,5,5,17,20,0,16.67,4330,0.11,1,1,0.0081,1,156,1,1
2025-05-02,21,8,5,0,1,0.3803,2,1,2,1,1,6,5,6,17,20,0,0,5048,0.17,0,1,0.095,1,156,1,0
2025-05-02,21,9,5,0,1,0.5939,4,4,1,1,1,5,5,5,18,20,0,0,4363,0.1,0,0,0.2137,1,156,1,0
2025-05-02,21,10,5,0,1,0.5914,1,1,1,1,1,5,5,5,18,20,14.29,14.29,4136,0.16,1,1,0.0383,1,156,1,1
2025-05-02,21,11,5,0,1,0.6921,5,4,1,1,1,5,5,5,18,20,33.33,55.56,4566,0.09,0,0,0.2463,1,156,1,0
2025-05-02,21,12,5,0,1,0.4769,1,1,1,1,1,5,5,5,18,20,12.5,12.5,4831,0.19,1,1,0.0657,1,156,1,1
2025-05-02,23,1,5,0,1,0.8588,1,1,1,1,1,2,2,2,16,19,44.76,65.73,5121,0.11,1,1,0.0041,1,156,1,1
2025-05-02,23,2,5,0,1,0.5987,1,1,1,1,1,3,2,3,17,19,35.62,49.32,4500,0.08,1,1,0.0411,1,156,1,1
2025-05-02,23,3,5,0,1,0.6771,1,1,1,1,1,3,2,3,16,19,38.41,59.15,4445,0.19,1,1,0.0229,1,156,1,1
2025-05-02,23,4,5,0,2,0.4308,1,1,2,2,1,2,2,2,18,19,36.75,51.81,5142,0.07,0,1,0.0871,1,156,1,1
2025-05-02,23,5,5,0,1,0.6463,1,1,1,1,1,3,4,3,19,19,31.4,49.42,4503,0.08,1,1,0.0337,1,156,1,1
2025-05-02,23,6,5,0,1,0.4637,4,4,1,1,1,2,2,2,19,19,39.87,52.53,4301,0.14,0,1,0.1379,1,156,1,0
2025-05-02,23,7,5,0,1,0.5148,4,2,1,1,1,3,2,3,18,19,37.33,54.67,3523,0.01,0,1,0.1397,1,156,1,0
2025-05-02,23,8,5,0,1,0.4784,2,5,1,1,1,3,4,3,19,19,25.79,47.8,4112,0.12,0,1,0.1038,1,156,1,0
2025-05-02,23,9,5,0,1,0.3003,2,3,1,1,1,3,4,3,19,19,37.72,54.49,5307,0.11,0,1,0.1217,1,156,1,0
2025-05-02,23,10,5,0,1,0.425,1,1,1,1,1,3,2,3,19,19,40.11,59.89,4143,0.22,1,1,0.0729,1,156,1,1
2025-05-02,23,11,5,0,1,0.5823,5,6,1,1,1,3,2,3,20,19,37.42,49.68,4320,-0.01,0,0,0.182,1,156,1,0
2025-05-02,23,12,5,0,1,0.544,1,1,1,1,1,2,2,2,20,19,30.43,49.07,3623,0.16,1,1,0.0488,1,156,1,1
2025-05-02,24,1,5,1,1,0.4788,1,1,1,1,1,2,9,1,17,20,33.5,46.7,4213,0.17,1,1,0.0611,1,156,1,1
2025-05-02,24,2,5,1,1,0.4232,5,4,1,1,1,2,9,1,17,20,32.81,48.96,3284,0.08,0,0,0.1975,1,156,1,0
2025-05-02,24,3,5,1,1,0.4913,1,1,1,1,1,2,9,1,17,20,31.96,46.91,4315,0.15,1,1,0.0553,1,156,1,1
2025-05-02,24,4,5,1,1,0.5939,1,1,1,1,1,2,9,1,16,20,46.19,61.42,4515,0.14,1,1,0.0352,1,156,1,1
2025-05-02,24,5,5,1,1,0.5163,4,4,1,1,1,2,9,1,16,20,31.79,42.05,3265,0.13,0,1,0.1339,1,156,1,0
2025-05-02,24,6,5,1,1,0.4513,1,1,1,1,1,3,9,2,16,20,40.1,56.77,4171,0.1,1,1,0.0751,1,156,1,1
2025-05-02,24,7,5,1,1,0.5342,1,1,1,1,1,2,9,1,16,20,32.83,50.51,4553,0.11,1,1,0.0551,1,156,1,1
2025-05-02,24,8,5,1,1,0.6254,2,2,1,1,1,2,9,1,16,20,36.13,55.5,4695,0.06,0,1,0.1938,1,156,1,0
2025-05-02,24,9,5,1,1,0.4056,1,1,1,1,1,3,9,2,16,20,28.95,39.47,5055,0.14,1,1,0.0793,1,156,1,1
2025-05-02,24,10,5,1,1,0.5391,1,1,1,1,1,1,15,1,15,20,27.14,45.23,4497,0.08,1,1,0.0469,1,156,1,1
2025-05-02,24,11,5,1,1,0.3813,4,3,1,1,1,1,15,1,14,20,33.85,55.73,4715,0.19,0,1,0.1128,1,156,1,0
2025-05-02,24,12,5,1,4,0.4388,1,1,4,4,1,1,13,1,14,20,23.53,38.5,4948,0.1,0,1,0.0868,1,156,1,1
2025-05-03,1,1,5,0,1,0.2995,2,2,1,1,1,3,10,2,21,19,32.43,47.3,3889,0.17,0,0,0.1239,1,312,1,0
2025-05-03,1,2,5,0,3,0.3247,4,1,4,3,1,4,10,3,21,19,31.75,50.79,5216,0.18,0,1,0.1081,1,312,1,0
2025-05-03,1,3,5,0,1,0.3634,4,3,1,1,1,3,10,2,21,19,35.62,54.79,3850,0.17,0,0,0.1471,1,312,1,0
2025-05-03,1,4,5,0,1,0.3095,2,2,1,1,1,3,10,2,21,19,49.09,70.91,4407,0.2,0,0,0.1394,1,312,1,0
2025-05-03,1,5,5,1,1,0.4116,5,3,1,1,1,5,10,4,21,19,37.5,59.38,3659,0.12,0,0,0.1908,1,312,1,0
2025-05-03,1,6,5,1,1,0.7814,1,1,1,1,1,4,10,3,21,19,28.92,45.78,3159,0.14,1,1,0.0112,1,312,1,1
2025-05-03,1,7,5,1,1,0.5296,3,4,1,1,1,3,10,2,20,19,29.17,48.61,3475,0.18,0,1,0.1109,1,312,1,0
2025-05-03,1,8,5,1,1,0.5925,5,4,1,1,1,4,10,3,20,19,34.92,53.97,3686,0.17,0,1,0.1541,1,312,1,0
2025-05-03,1,9,5,1,3,0.4478,3,1,1,3,2,4,10,3,19,19,42.42,56.06,4238,0.15,1,1,0.0771,1,312,1,0
2025-05-03,1,10,5,1,1,0.2352,4,4,2,1,2,3,8,2,18,19,42.37,69.49,3448,0.27,0,0,0.148,1,312,1,0
2025-05-03,1,11,5,1,1,0.5351,3,4,1,1,2,3,8,2,17,19,37.35,49.4,4188,0.14,0,0,0.1886,1,312,1,0
2025-05-03,1,12,5,1,1,0.5737,1,1,1,1,2,4,10,3,17,19,41.56,57.14,4851,0.11,1,1,0.0389,1,312,1,1
2025-05-03,2,1,5,0,1,0.525,2,2,1,1,1,2,6,2,20,19,32.94,46.47,3880,0.02,0,0,0.1836,1,312,1,0
2025-05-03,2,2,5,0,1,0.4969,3,3,1,1,1,1,14,2,20,19,35.76,55.76,5035,0.37,0,0,0.1693,1,312,1,0
2025-05-03,2,3,5,0,1,0.2945,1,1,1,1,1,2,14,2,20,19,33.72,55.23,3664,0.15,1,1,0.1058,1,312,1,1
2025-05-03,2,4,5,0,3,0.3129,2,2,3,3,1,1,16,1,21,19,33.33,49.65,4036,0.16,0,0,0.1481,1,312,1,0
2025-05-03,2,5,5,0,1,0.5073,4,3,1,1,1,2,14,2,22,19,38.29,60.57,5087,0.17,0,1,0.1492,1,312,1,0
2025-05-03,2,6,5,0,1,0.4037,3,4,1,1,1,3,16,3,22,20,31.88,53.75,3381,0.19,0,0,0.1657,1,312,1,0
2025-05-03,2,7,5,0,1,0.6753,3,4,1,1,1,3,16,2,22,20,32.54,47.34,3983,0.29,0,1,0.1801,1,312,1,0
2025-05-03,2,8,5,0,3,0.4787,3,3,3,3,1,3,16,3,22,20,35.52,54.1,4528,0.17,1,1,0.0664,1,312,1,0
2025-05-03,2,9,5,0,1,0.3964,2,2,1,1,1,6,14,5,22,20,36.78,53.45,5042,0.08,0,0,0.1849,1,312,1,0
2025-05-03,2,10,5,0,1,0.4817,6,5,1,1,1,7,14,5,22,20,35.67,49.71,4428,0.13,0,0,0.1855,1,312,1,0
2025-05-03,2,11,5,0,3,0.417,3,4,3,3,1,4,14,4,22,20,34.94,51.81,5051,0.11,1,1,0.0856,1,312,1,0
2025-05-03,2,12,5,0,1,0.6387,1,1,1,1,1,4,14,4,22,20,31.43,49.71,4547,0.15,1,1,0.0269,1,312,1,1
2025-05-03,4,1,5,0,3,0.3327,2,3,3,3,1,1,5,3,21,18,44.55,60.89,4608,0.12,0,0,0.1274,1,312,,
2025-05-03,4,2,5,0,1,0.7751,1,1,1,1,1,4,5,3,21,18,37.37,55.05,3679,0.11,1,1,0.011,1,312,,
2025-05-03,4,3,5,0,1,0.4662,1,1,1,1,1,5,5,3,21,18,31.38,46.28,4792,0.04,1,1,0.0624,1,312,,
2025-05-03,4,4,5,0,1,0.4669,1,1,1,1,1,2,5,3,21,18,38.74,54.97,3629,0.1,1,1,0.0639,1,312,,
2025-05-03,4,5,5,0,1,0.4357,2,3,1,1,1,2,5,3,21,18,34.36,46.67,3911,0.02,0,1,0.0926,1,312,,
2025-05-03,4,6,5,0,1,0.484,2,3,1,1,1,4,5,3,21,18,35.82,50.75,4281,0.21,0,1,0.1032,1,312,,
2025-05-03,4,7,5,0,1,0.6543,4,4,1,1,1,3,5,3,22,18,29.79,45.21,4460,0.11,0,0,0.2348,1,312,,
2025-05-03,4,8,5,0,1,0.6386,3,4,1,1,1,5,5,3,20,18,37.62,52.97,3771,0.18,0,0,0.215,1,312,,
2025-05-03,4,9,5,0,1,0.697,3,3,1,1,1,6,5,3,22,18,37.02,54.33,4888,0.15,0,1,0.2177,1,312,,
2025-05-03,4,10,5,0,1,0.5249,2,2,1,1,1,4,5,3,22,18,27.53,44.94,4575,0.04,0,1,0.1583,1,312,,
2025-05-03,4,11,5,1,1,0.533,2,3,1,1,1,4,5,3,20,18,36.27,53.89,3641,0.18,0,0,0.1946,1,312,,
2025-05-03,4,12,5,1,1,0.4981,5,4,1,1,1,3,5,3,20,18,32.8,47.09,3716,0.18,0,0,0.1902,1,312,,
2025-05-03,6,1,5,0,1,0.439,1,1,1,1,1,2,1,1,19,17,45,50,3932,0.08,1,1,0.0693,1,312,1,1
2025-05-03,6,2,5,0,2,0.3664,2,2,2,2,1,3,1,2,19,18,40,50,3909,0.01,1,1,0.0938,1,312,1,0
2025-05-03,6,3,5,0,2,0.4377,3,4,2,2,1,3,1,2,20,18,54.55,54.55,3995,0.13,0,1,0.1264,1,312,1,0
2025-05-03,6,4,5,0,1,0.7291,5,2,2,1,1,3,1,1,20,17,45.45,63.64,5174,0.17,0,1,0.2068,1,312,1,0
2025-05-03,6,5,5,0,1,0.5679,2,2,1,1,1,3,1,1,20,17,40,70,4216,0.24,0,1,0.1599,1,312,1,0
2025-05-03,6,6,5,0,1,0.4663,6,4,1,1,1,3,1,2,20,18,21.05,47.37,3474,0.19,0,0,0.1876,1,312,1,0
2025-05-03,6,7,5,0,1,0.4688,4,4,1,1,1,3,1,2,22,18,21.05,42.11,3502,0.19,0,0,0.2039,1,312,1,0
2025-05-03,6,8,5,0,1,0.7041,4,3,1,1,1,3,1,2,22,18,40,60,4342,0.21,0,0,0.2228,1,312,1,0
2025-05-03,6,9,5,0,1,0.517,5,4,1,1,1,4,15,2,20,18,54.55,54.55,3995,0.05,0,0,0.1651,1,312,1,0
2025-05-03,6,10,5,0,1,0.3757,2,3,1,1,1,5,15,3,19,18,27.27,63.64,3811,0.21,0,0,0.1788,1,312,1,0
2025-05-03,6,11,5,0,1,0.4754,1,1,1,1,1,5,15,3,19,18,22.22,55.56,3959,0.11,1,1,0.0629,1,312,1,1
2025-05-03,6,12,5,1,1,0.4394,2,4,1,1,1,4,15,2,19,18,26.67,60,4524,0.09,0,0,0.1871,1,312,1,0
2025-05-03,7,1,5,0,1,0.4938,3,2,1,1,1,4,13,2,21,14,32.82,44.62,3934,0.18,0,0,0.2108,1,312,1,0
2025-05-03,7,2,5,0,1,0.4402,2,2,1,1,1,4,13,2,20,14,33.92,46.78,5039,0.32,0,1,0.1233,1,312,1,0
2025-05-03,7,3,5,0,1,0.6412,1,1,1,1,1,4,13,2,20,14,38.1,53.44,4043,0.17,1,1,0.0278,1,312,1,1
2025-05-03,7,4,5,0,1,0.6862,6,4,1,1,1,4,13,2,19,14,33.48,47.77,4960,0.25,0,0,0.2345,1,312,1,0
2025-05-03,7,5,5,1,1,0.593,1,1,1,1,1,3,13,1,19,14,34.33,50.75,4067,0.14,1,1,0.0353,1,312,1,1
2025-05-03,7,6,5,1,1,0.5728,1,1,1,1,1,2,13,1,19,14,33.74,52.15,4293,0.07,1,1,0.0416,1,312,1,1
2025-05-03,7,7,5,1,1,0.5565,1,1,1,1,1,1,13,1,19,14,32.61,49.46,4903,0.16,1,1,0.0426,1,312,1,1
2025-05-03,7,8,5,1,1,0.6216,1,1,1,1,1,2,9,1,18,14,39.01,60.44,5002,0.13,1,1,0.0331,1,312,1,1
2025-05-03,7,9,5,1,1,0.5603,1,1,1,1,1,1,9,1,18,14,44.03,57.86,4604,0.12,1,1,0.0413,1,312,1,1
2025-05-03,7,10,5,1,1,0.5272,1,1,1,1,1,2,7,1,18,14,35.14,53.51,4586,0.07,1,1,0.048,1,312,1,1
2025-05-03,7,11,5,1,1,0.5215,1,1,1,1,1,2,7,1,18,14,36.22,49.49,4269,0.08,1,1,0.0481,1,312,1,1
2025-05-03,7,12,5,1,1,0.6719,1,1,1,1,1,2,7,1,18,14,35.05,50.47,5068,0.14,1,1,0.0229,1,312,1,1
2025-05-03,8,1,5,0,1,0.4955,1,1,1,1,1,2,11,0,16,17,23.81,39.05,4983,0.11,1,1,0.0602,1,312,1,1
2025-05-03,8,2,5,0,1,0.4697,1,1,1,1,1,2,11,0,17,17,37.39,56.52,3848,0.14,1,1,0.064,1,312,1,1
2025-05-03,8,3,5,0,1,0.4213,4,5,1,1,1,2,11,0,18,17,27.68,41.96,3893,0.16,0,0,0.1861,1,312,1,0
2025-05-03,8,4,5,0,3,0.3702,1,1,3,3,1,2,11,0,18,18,31.43,42.86,4570,0.2,0,1,0.1106,1,312,1,1
2025-05-03,8,5,5,0,1,0.4264,5,4,1,1,1,3,11,1,19,18,29.13,51.46,3455,0.18,0,0,0.1674,1,312,1,0
2025-05-03,8,6,5,0,1,0.4527,1,1,1,1,1,2,11,0,19,18,29.17,41.67,3621,0.15,1,1,0.07,1,312,1,1
2025-05-03,8,7,5,0,3,0.474,1,1,3,3,1,2,11,0,20,18,24.27,37.86,4483,0.2,0,1,0.1199,1,312,1,1
2025-05-03,8,8,5,0,3,0.2861,2,3,3,3,1,2,7,0,19,18,26.32,44.21,3713,0.17,0,0,0.1845,1,312,1,0
2025-05-03,8,9,5,0,1,0.4996,1,1,1,1,1,2,7,0,19,18,27.08,57.29,4080,0.09,1,1,0.0552,1,312,1,1
2025-05-03,8,10,5,0,1,0.5981,1,1,1,1,1,2,7,0,19,18,34.78,65.22,4199,0.06,1,1,0.0331,1,312,1,1
2025-05-03,8,11,5,0,1,0.5183,3,5,1,1,1,2,7,0,21,18,34.78,53.04,4850,0.2,0,1,0.1778,1,312,1,0
